"935","2020-06-30","Центр Сантехники Коряжма","Сантехника","Клапан","предохранительный 1/2 в/в (3 бар) TeRma 34013","1.000","шт.","302.00","302.00","84"
"936","2020-06-10","Окна VEKA","Расходники","Ограничитель","открывания для пластикового окна","1.000","шт.","100.00","100.00","59"
"937","2020-06-10","СтройРынок","Стройматериалы","Известь","гашеная, 20кг.","2.000","шт.","250.00","500.00","60"
"938","2020-05-21","КотласГаз","Стройматериалы","Шланг","газовый (подводка), 1,2м.","1.000","шт.","170.00","170.00","37"
"939","2020-06-02","Подшипники Котлас","Ветряк","Подшипник","6207RS","2.000","шт.","230.00","460.00","62"
"940","2020-05-22","Электрика для электрика","Электрика","Клемма","WAGO 2 жил 2-2,5кв.мм. с рычажным зажимом","5.000","шт.","15.00","75.00","86"
"941","2020-05-22","Электрика для электрика","Электрика","Клемма","WAGO 3 жил 3-2,5кв.мм. с рычажным зажимом","6.000","шт.","16.00","96.00","86"
"942","2020-05-22","Электрика для электрика","Электрика","Кабель","3,5 * 2RCA, 3м.","1.000","шт.","64.00","64.00","86"
"943","2020-07-25","СтройБери","Сантехника","Тройник","переходной PPR 32*25*25мм.","2.000","шт.","25.00","50.00","73"
"944","2020-07-25","СтройБери","Сантехника","Тройник","переходной PPR 32*20*32мм.","1.000","шт.","25.00","25.00","73"
"945","2020-04-21","Энергия Коряжма","Сантехника","Фильтр","картридж RL-10 (50 мкр.) сетчатый","1.000","шт.","275.00","275.00","86"
"946","2020-04-21","Энергия Коряжма","Сантехника","Муфта","комбинированная разъёмная с внутренней резьбой типа TR-TB","2.000","шт.","210.00","420.00","86"
"947","2020-04-21","Яр","Лакокрасочные","Лак","ТЕКС ПФ-231 паркетный, Универсал, 1,8кг.","1.000","шт.","515.00","515.00","89"
"948","2020-07-01","МегаСтрой","Стройматериалы","Труба","профильная стальная 15*15*1,5мм.","2.000","м.","45.00","90.00","46"
"949","2020-07-01","МегаСтрой","Стройматериалы","Труба","профильная стальная 20*20*1,5мм.","6.000","м.","58.00","348.00","46"
"950","2020-07-01","МегаСтрой","Ветряк","Труба","профильная стальная 40*20*1,5мм.","2.000","м.","92.00","184.00","46"
"951","2020-07-01","МегаСтрой","Стройматериалы","Труба","профильная стальная 25*25*2,0мм.","2.000","м.","91.00","182.00","46"
"952","2020-06-10","Ваша Сантехника на Кирова","Сантехника","Муфта","разъёмная ПП (американка) с внутренней резьбой 50мм. - 1 1/2"", белая (3702)","2.000","шт.","670.00","1340.00","21"
"953","2020-06-10","Ваша Сантехника на Кирова","Сантехника","Муфта","ПП переходная 50-32мм, внутр./нар., белая (6080)","2.000","шт.","30.00","60.00","21"
"954","2020-08-10","Ваша Сантехника на Кирова","Сантехника","Муфта","ПП с наружной резьбой 20мм. - 1/2"", белая (2022)","1.000","шт.","60.00","60.00","21"
"955","2020-08-10","Ваша Сантехника на Кирова","Сантехника","Клапан","угловой 1/2"" с термоголовкой TERMA 33966(5998)","1.000","шт.","680.00","680.00","21"
"956","2020-06-22","Ваша Сантехника на Кирова","Ветряк","Труба","ПВХ 315 х 7,0мм., х 2м. жёлтый кирпич","1.000","шт.","3140.00","3140.00","21"
"957","2020-04-10","Аквамарин","Сантехника","Клапан","прямой 20-1/2"" с термоголовкой SMS-504","3.000","шт.","650.00","1950.00","15"
"958","2020-05-21","Аквамарин","Сантехника","Муфта","ПП 110мм. ""Политек""","1.000","шт.","53.00","53.00","15"
"959","2020-06-30","Аквамарин","Сантехника","Муфта","комбинированная ПП с наружней резьбой 20мм. - 1/2, SMS","1.000","шт.","49.00","49.00","15"
"960","2020-06-30","Аквамарин","Сантехника","Муфта","разъёмная ПП (американка) с наружней резьбой 20мм. - 1/2"", белая, SMS","1.000","шт.","81.00","81.00","15"
"961","2020-06-30","Аквамарин","Сантехника","Тройник","переходной PPR 32*20*32мм., SMS","1.000","шт.","15.00","15.00","15"
"962","2020-07-23","Аквамарин","Сантехника","Муфта","разъёмная ПП (американка) с внутренней резьбой 25мм. - 3/4"", белая, SMS","2.000","шт.","117.00","234.00","15"
"963","2020-07-23","Аквамарин","Сантехника","Муфта","ПП переходная 32-25мм, внутр./нар., белая, SMS","2.000","шт.","11.00","22.00","15"
"964","2020-07-23","Аквамарин","Сантехника","Угол","разъёмный для полотенцесушителя, хром, 1 "" - 3/4"" (пара), SMS ","1.000","шт.","674.00","674.00","15"
"965","2020-07-23","Аквамарин","Сантехника","Тройник","переходной PPR 32*25*32мм., SMS","2.000","шт.","18.00","36.00","15"
"966","2020-06-16","СтройБери","Сад","Муфта","быстроразъёмная для шлангов 3/4","1.000","шт.","50.00","50.00","73"
"967","2020-06-16","СтройБери","Сантехника","Муфта","соединительная для шлангов 3/4""","1.000","шт.","50.00","50.00","73"
"968","2020-08-12","СтройБери","Сантехника","Муфта","ПП переходная с наружной резьбой 32мм. - 1"", белая ","2.000","шт.","140.00","140.00","73"
"969","2020-08-12","СтройБери","Сантехника","Муфта","ПП переходная с наружной резьбой 25мм. - 3/4"", белая ","1.000","шт.","85.00","85.00","73"
"970","2020-08-12","СтройБери","Сантехника","Муфта","ПП соединительная 25мм., белая ","4.000","шт.","6.00","24.00","73"
"971","2020-08-12","СтройБери","Сантехника","Тройник","PPR 25мм., белый","1.000","шт.","12.00","12.00","73"
"972","2020-08-12","СтройБери","Сантехника","Тройник","PPR 32мм., белый","1.000","шт.","20.00","20.00","73"
"973","2020-07-26","СтройБери","Сантехника","Муфта","разъёмная ПП (американка) с внутренней резьбой 25мм. - 1"", белая","1.000","шт.","210.00","210.00","73"
"974","2020-07-26","СтройБери","Сантехника","Муфта","ПП переходная 25-20мм., внутр./нар., белая","2.000","шт.","10.00","20.00","73"
"975","2020-07-26","СтройБери","Сантехника","Труба","PPRC полипропиленовая, стекловолокно, d=25мм., PN20, 4м.","1.000","шт.","300.00","300.00","73"
"976","2020-07-10","СтройБери","Сантехника","Труба"," PPRC полипропиленовая, стекловолокно, d=25мм., PN20, 4м.","1.000","шт.","300.00","300.00","73"
"977","2020-08-06","СтройБери","Сантехника","Труба"," PPRC полипропиленовая, стекловолокно, d=25мм., PN20, 4м.","1.000","шт.","300.00","300.00","73"
"978","2020-07-25","СтройБери","Сантехника","Угол","ПП 90*25мм., белый","2.000","шт.","9.00","18.00","73"
"979","2020-07-25","СтройБери","Сантехника","Муфта","разъёмная ПП (американка) с наружней резьбой 20мм. - 1"", белая","1.000","шт.","210.00","210.00","73"
"980","2020-07-26","СтройБери","Сантехника","Угол","ПП 90*32мм., белый","2.000","шт.","13.00","26.00","73"
"981","2020-07-27","СтройБери","Сантехника","Угол","ПП 90*32мм., белый","6.000","шт.","13.00","78.00","73"
"982","2020-07-27","СтройБери","Сантехника","Угол","ПП 90*25мм., белый","3.000","шт.","9.00","27.00","73"
"983","2020-05-11","СтройБери","Сантехника","Отвод","ПП ДУ 110 х 90град. с кольцом","2.000","шт.","67.90","135.80","73"
"984","2020-05-11","СтройБери","Сантехника","Труба","канализационная d=110 х 2,2мм. х 2,0м.","1.000","шт.","329.80","329.80","73"
"985","2020-05-11","СтройБери","Сантехника","Хомут","вентиляционный Х100Ц (90 - 110мм., ширина 9мм.) оцинк.сталь","1.000","шт.","48.50","48.50","73"
"986","2020-07-31","СтройБери","Сантехника","Опора","ПП крепления трубы 32мм.","6.000","шт.","6.50","39.00","73"
"987","2020-07-12","СтройБери","Сантехника","Опора","ПП крепления трубы 25мм.","1.000","шт.","5.00","5.00","73"
"988","2020-07-09","СтройБери","Сантехника","Опора","ПП крепления трубы 25мм.","4.000","шт.","5.00","20.00","73"
"989","2020-07-09","СтройБери","Сантехника","Опора","ПП крепления трубы 20мм.","5.000","шт.","2.50","12.50","73"
"990","2020-08-12","СтройБери","Сантехника","Паста","сантехническая Унипак, туба, 25гр.","1.000","шт.","100.00","100.00","73"
"991","2020-08-07","СтройБери","Стройматериалы","Профиль","ПВХ стартовый L-профиль для пласт. панелей, 3м.","2.000","шт.","40.00","80.00","73"
"992","2020-08-07","СтройБери","Сантехника","Прокладка","резиновая 25мм.","4.000","шт.","5.00","20.00","73"
"993","2020-06-30","СтройМир на Пугачёва","Сантехника","Тройник","переходной PPR 32*20*32мм.","3.000","шт.","15.68","47.04","66"
"994","2020-06-30","СтройМир на Пугачёва","Сантехника","Тройник","PPR 20мм., белый","2.000","шт.","5.88","11.76","66"
"995","2020-06-30","СтройМир на Пугачёва","Сантехника","Кран","шаровый PPR 32мм., с латунным шаром, белый","1.000","шт.","83.30","83.30","66"
"996","2020-06-30","СтройМир на Пугачёва","Сантехника","Кран","шаровый PPR 20мм., с латунным шаром, белый","4.000","шт.","49.00","196.00","66"
"997","2020-06-30","СтройМир на Пугачёва","Сантехника","Угол","ПП 90*32мм., белый","4.000","шт.","12.74","50.96","66"
"998","2020-06-30","СтройМир на Пугачёва","Сантехника","Угол","разъёмный для полотенцесушителя, хром, 1 "" - 1""","2.000","шт.","352.80","705.60","66"
"999","2020-06-30","СтройМир на Пугачёва","Сантехника","Полотенцесушитель","П-образный, 320*600мм., 1"", хром","1.000","шт.","1014.30","1014.30","66"
"1000","2020-07-22","СтройМир на Пугачёва","Сантехника","Полотенцесушитель","П-образный, 320*600мм., 1"", хром","1.000","шт.","1014.30","1014.30","66"
"1001","2020-07-22","СтройМир на Пугачёва","Сантехника","Опора","ПП крепления трубы 25мм.","10.000","шт.","2.94","29.40","66"
"1002","2020-07-22","СтройМир на Пугачёва","Сантехника","Опора","ПП крепления трубы 20мм.","10.000","шт.","1.96","19.60","66"
"1003","2020-07-22","СтройМир на Пугачёва","Сантехника","Муфта","разъёмная ПП (американка) с наружней резьбой 25мм. - 1"", белая","2.000","шт.","151.90","303.80","66"
"1004","2020-07-22","СтройМир на Пугачёва","Сантехника","Опора","для полотенцесушителя телескоп 1"" с кольцом","4.000","шт.","102.90","411.60","66"
"1005","2020-07-22","СтройМир на Пугачёва","Сантехника","Кран","шаровый PPR 25мм., с латунным шаром, белый","2.000","шт.","53.90","107.80","66"
"1006","2020-06-30","СтройМир на Пугачёва","Лакокрасочные","Краска","эмаль Оптиум ПФ-115 тёмно-зелёная 0,9кг.","1.000","шт.","209.00","209.00","66"
"1007","2020-06-30","СтройМир на Пугачёва","Лакокрасочные","Краска","эмаль-аэрозоль для ПВХ, белая, 520мл., KUDO","1.000","шт.","204.25","204.25","66"
"1008","2020-06-30","СтройМир на Пугачёва","Химия","Клей","для стыков линолеума Экон, 50мл.","1.000","шт.","210.70","210.70","66"
"1009","2020-06-30","СтройМир на Пугачёва","Расходники","Ограничитель","открывания для пластикового окна","1.000","шт.","29.40","29.40","66"
"1010","2020-08-05","СтройМир на Пугачёва","Сантехника","Опора","для полотенцесушителя телескоп 1"" с кольцом","2.000","шт.","91.14","182.28","66"
"1011","2020-08-05","СтройМир на Пугачёва","Сантехника","Группа","безопасности 1"", латунный корпус","1.000","шт.","1327.90","1327.90","66"
"1012","2020-04-26","СтройМир на Пугачёва","Лакокрасочные","Грунт","эмаль 3в1 DALI чёрная, 0,75кг.","1.000","шт.","538.00","538.00","66"
"1013","2020-04-26","СтройМир на Пугачёва","Расходники","Перчатки","нейлон, ПВХ, точка, 13 класс, цвет Лимон","2.000","шт.","17.64","35.28","66"
"1014","2020-04-26","СтройМир на Пугачёва","Расходники","Перчатки","нейлон, ПВХ, точка, 13 класс, цвет Ультра","1.000","шт.","19.60","19.60","66"
"1015","2020-04-26","СтройМир на Пугачёва","Стройматериалы","Линолеум","TARKETT Grand Астон, ширина 3,0м. (остаток - 13,2 кв.м.) (на кухню)","13.000","кв.м.","507.00","6692.40","66"
"1016","2020-04-26","СтройМир на Пугачёва","Стройматериалы","Линолеум","TARKETT Belmond 2 Фаворит, ширина 2,5м. (длина - 10,1м.) (в комнату)","25.000","кв.м.","584.50","14758.63","66"
"1017","2020-04-21","СтройМир на Пугачёва","Сантехника","Труба","ПП ДУ 50 х 2,7 х 1000мм. с кольцом","1.000","шт.","50.00","50.00","66"
"1018","2020-04-21","СтройМир на Пугачёва","Электрика","Вилка","штепсельная угловая с з/к MAKEL 10027","3.000","шт.","56.00","168.00","66"
"1019","2020-04-21","СтройМир на Пугачёва","Сантехника","Изоляция","трубная 35/9 длина 2м.","3.000","шт.","28.00","84.00","66"
"1020","2020-07-18","Интерьер-Мебель","Стройматериалы","Гипсокартон","влагостойкий 2500 х 1200 х 12,5мм.","7.000","шт.","450.00","3150.00","33"
"1021","2020-07-15","Интерьер-Мебель","Стройматериалы","Угол","внутренний ПВХ для панелей, 3м.","4.000","шт.","40.00","160.00","33"
"1022","2020-04-08","Интерьер-Мебель","Сантехника","Труба","PPRC полипропиленовая, стекловолокно, d=25мм., PN20, 4м.","1.000","шт.","300.00","300.00","33"
"1023","2020-04-08","Интерьер-Мебель","Сантехника","Труба","PPRC полипропиленовая, стекловолокно, d=32мм., PN20, 4м.","5.000","шт.","460.00","2300.00","33"
"1024","2020-04-08","Интерьер-Мебель","Сантехника","Труба","PPRC полипропиленовая, стекловолокно, d=20мм., PN20, 4м.","2.000","шт.","200.00","400.00","33"
"1025","2020-04-03","Интерьер-Мебель","Стройматериалы","Цемент","ПЦ-500 50кг.","10.000","шт.","430.00","4300.00","33"
"1026","2020-04-08","Интерьер-Мебель","Стройматериалы","Гипсокартон","гипсополимер 2500 х 1200 х 9,5мм. Danogips","5.000","шт.","240.00","1200.00","33"
"1027","2020-04-08","Интерьер-Мебель","Стройматериалы","Фанера","1525 х 1525 х 8,0мм.","15.000","шт.","850.00","12750.00","33"
"1028","2020-04-08","Интерьер-Мебель","Сантехника","Труба","канализационная d=110 х 2,2мм. х 3,0м.","1.000","шт.","520.00","520.00","33"
"1029","2020-04-08","Интерьер-Мебель","Стройматериалы","Джут","межвенцовый 150 х 8мм. х 20м., 600гр./кв.м.","1.000","шт.","330.00","330.00","33"
"1030","2020-04-08","Интерьер-Мебель","Расходники","Саморезы","3,8 х 55мм. редкая резьба","1.000","кг.","320.00","320.00","33"
"1031","2020-04-08","Интерьер-Мебель","Расходники","Саморезы","3,5 х 25мм. редкая резьба, 0,5кг.","1.000","кг.","320.00","160.00","33"
"1032","2020-03-31","Интерьер-Мебель","Расходники","Саморезы","3,8 х 55мм. редкая резьба","1.000","кг.","256.00","256.00","33"
"1033","2020-03-31","Интерьер-Мебель","Стройматериалы","Джут","межвенцовый 150 х 8мм. х 20м., 600гр./кв.м.","1.000","шт.","330.00","330.00","33"
"1034","2020-06-10","Реал Маркет В-Устюг","Сантехника","Бак","расширительный вертикальный, 18л.","1.000","шт.","1390.00","1390.00","3"
"1035","2020-06-30","Реал Маркет Коряжма","Лакокрасочные","Краска","эмаль FARBITEX ПФ-115 изумрудная 0,8кг.","1.000","шт.","160.00","160.00","1"
"1036","2020-06-30","Реал Маркет Коряжма","Расходники","Саморезы","3,5 х 25мм. по гипсокартону, частая резьба","200.000","шт.","0.32","64.00","1"
"1037","2020-04-21","Реал Маркет Коряжма","Расходники","Саморезы","3,5 х 25мм. по гипсокартону, частая резьба","200.000","шт.","0.28","56.00","1"
"1038","2020-07-22","Реал Маркет Коряжма","Расходники","Саморезы","3,5 х 32мм. по гипсокартону, частая резьба","300.000","шт.","0.40","120.00","1"
"1039","2020-07-22","Реал Маркет Коряжма","Расходники","Саморезы","3,5 х 32мм. редкая резьба","300.000","шт.","0.42","126.00","1"
"1040","2020-07-22","Реал Маркет Коряжма","Расходники","Саморезы","3,5 х 25мм. редкая резьба","300.000","шт.","0.34","102.00","1"
"1041","2020-04-21","Реал Маркет Коряжма","Сантехника","Угол","ПП 90*32мм., белый","5.000","шт.","11.48","57.40","1"
"1042","2020-04-21","Реал Маркет Коряжма","Сантехника","Угол","ПП 90*20мм., белый","13.000","шт.","4.00","52.00","1"
"1043","2020-04-21","Реал Маркет Коряжма","Сантехника","Муфта"," ПП соединительная 32мм., белая","4.000","шт.","8.00","32.00","1"
"1044","2020-04-21","Реал Маркет Коряжма","Химия","Пена","монтажная Момент Стандарт, 500мл.","2.000","шт.","335.00","670.00","1"
"1045","2020-04-21","Реал Маркет Коряжма","Химия","Растворитель","646 Ясхим 0,5л.","2.000","шт.","75.00","150.00","1"
"1046","2020-04-21","Реал Маркет Коряжма","Сантехника","Лён","сантехнический PREMIUM 50гр.","1.000","шт.","65.00","65.00","1"
"1047","2020-04-21","Реал Маркет Коряжма","Сад","Семена","лук Черемша Медвежонок Гавриш","1.000","шт.","19.00","19.00","1"
"1048","2020-06-30","Реал Маркет Коряжма","Стройматериалы","Ламинат","Floorwood Active Дуб Фроньер белый 1380*190*8.2мм.","5.000","шт.","173.75","868.75","1"
"1049","2020-07-22","Реал Маркет Коряжма","Инструмент","Отвёртка","крестовая 5 х 100мм. PH1, FIT","1.000","шт.","148.00","148.00","1"
"1050","2020-07-22","Реал Маркет Коряжма","Расходники","Серпянка","45мм. х 90м. Flex glass","1.000","шт.","160.00","160.00","1"
"1051","2020-07-22","Реал Маркет Коряжма","Сад","Удобрение","комплексная подкормка, ЗДРАВЕНЬ ""Сенполия и Роза"", 30гр.","1.000","шт.","20.00","20.00","1"
"1052","2020-07-22","Реал Маркет Коряжма","Сантехника","Паста","сантехническая, 25гр.","1.000","шт.","65.00","65.00","1"
"1053","2020-07-22","Реал Маркет Коряжма","Стройматериалы","Джут","межвенцовый 100 х 8-10мм. х 20м. (рулон)","1.000","шт.","189.00","189.00","1"
"1054","2020-05-22","Реал Маркет Коряжма","Расходники","Щётка","для УШМ, 75мм., посадка 22,2мм. корщётка-чашка","1.000","шт.","69.30","69.30","1"
"1055","2020-05-22","Реал Маркет Коряжма","Расходники","Круг","лепестковый, 125 х 22мм. Р60 конический, Gepard, для УШМ","1.000","шт.","61.23","61.23","1"
"1056","2020-05-22","Реал Маркет Коряжма","Расходники","Круг","лепестковый торцевой, 150 х 22мм. Р60, Луга, для УШМ","1.000","шт.","105.00","105.00","1"
"1057","2020-04-15","Сима-Ленд","Сантехника","Комплект","для подключения радиатора Remsan 1"" - 1/2"" без кронштейнов, в блистере №2748675","9.000","шт.","147.00","1323.00","69"
"1058","2020-04-15","Сима-Ленд","Сантехника","Радиатор","алюминиевый Tropic, 350 х 80мм., 6 секций х 117Вт = 702Вт,  №2398248 (большая комната + прихожая)","7.000","шт.","2039.00","14273.00","69"
"1059","2020-04-15","Сима-Ленд","Сантехника","Радиатор","алюминиевый Tropic, 500 х 80мм., 4 секции х 130Вт = 520Вт,  №2398257 (туалет)","1.000","шт.","1359.00","1359.00","69"
"1060","2020-04-15","Сима-Ленд","Сантехника","Радиатор","алюминиевый Lammin ECO AL, 200 х 100мм., 8 секций х 115Вт = 920Вт,  №855222 (кухня)","1.000","шт.","3003.00","3630.00","69"
"1061","2020-04-15","Сима-Ленд","Сантехника","Кронштейн","универсальный угловой для алюминиевых радиаторов,  №2406250","30.000","шт.","12.60","378.00","69"
"1062","2020-04-23","Сима-Ленд","Химия","Спрей","от вредителей ""БиоМастер-Фитощит"", 10мл.,  №2990331","3.000","шт.","83.00","249.00","69"
"1063","2020-04-23","Сима-Ленд","Сад","Кашпо","с поддоном пластик 13 х 13 х 10см., ","3.000","шт.","66.00","198.00","69"
"1064","2020-04-23","Сима-Ленд","Сад","Средство","от вредителей овощных культур Биокилл, 24мл.,  №1922105","3.000","шт.","75.00","225.00","69"
"1065","2020-04-23","Сима-Ленд","Посуда","Чайник","500мл., МИКС  №3865678","1.000","шт.","205.00","205.00","69"
"1066","2020-04-23","Сима-Ленд","Сад","Регулятор","роста, адаптоген ЭПИН-ЭКСТРА, 1мл.,  №1970685","12.000","шт.","14.10","169.20","69"
"1067","2020-04-23","Сима-Ленд","Сад","Горшок","для цветов с поддоном, 1,8л., ","4.000","шт.","59.00","510.00","69"
"1068","2020-04-23","Сима-Ленд","Сад","Удобрение","минеральное с диатомитом ""Гера"", цветочное, 0,9кг., №4740713","4.000","шт.","63.00","252.00","69"
"1069","2020-04-23","Сима-Ленд","Сад","Средство","от насекомых вредителей Табазол LETTO, 0,5кг., №1094070","4.000","шт.","52.00","208.00","69"
"1070","2020-04-23","Сима-Ленд","Сад","Комплект","от комплекса вредителей растений Гуми + БТБ + ЛПЦ, №1138407","1.000","шт.","157.00","157.00","69"
"1071","2020-04-23","Сима-Ленд","Химия","Средство","для выгребных ям Доктор Робик Roetech 109А, 75гр., №733188","2.000","шт.","98.00","196.00","69"
"1072","2020-04-23","Сима-Ленд","Сад","Горшок","для цветов с поддоном, 1,2л., ","4.000","шт.","37.90","151.60","69"
"1073","2020-04-15","Сима-Ленд","Инструмент","Аппарат","для сварки пластиковых труб 20/25/32/40мм. Kronwerk KW 600-94212 (с доставкой), №4597265","1.000","шт.","905.00","952.00","69"
"1074","2020-08-19","УстюгГаз","БытоТехника","Аппарат","отопительный газовый с водяным контуром АОГВК-11,6-3 Ростов, модель 2210-080 исполнение 11 RGA Classioc 11K (с услугами монтажа)","1.000","шт.","23700.00","25680.00","80"
"1075","2020-06-10","Металлолом","Стройматериалы","Железо","сдача металлолома","113.000","кг.","11.20","-1265.00","47"
"1076","2020-06-20","Металлолом","Расходники","Труба","3/4"" длина - 0,5м. (металлолом)","3.000","кг.","12.00","36.00","47"
"1077","2020-06-10","База Металлопроката","Ветряк","Труба","стальная круглая, 25 х 2,8мм.","18.000","м.","100.00","1800.00","17"
"1078","2020-06-17","220-volt.ru","Ветряк","Инвертор","автомобильный WESTER MSW1300 24-220B+USB, 1300Вт","1.000","шт.","4150.00","4150.00","5"
"1079","2020-06-17","АВИТО Котлас","Ветряк","Аккумулятор","автомобильный SCANIA 225Ah","2.000","шт.","2500.00","5000.00","9"
"1080","2020-06-10","АВИТО Нижнекамск","Ветряк","Колесо","генераторное от электровелосипеда MXUS XF40-1304-0062","1.000","шт.","6500.00","7000.00","10"
"1081","2020-06-20","Авторазборка Котлас","Ветряк","Ступица","переднего колеса автомобиля","1.000","шт.","500.00","500.00","13"
"1082","2020-08-19","Авторазборка В-Устюг","Расходники","Навесы","автомобильные от капота багажника для люка подвала","2.000","шт.","150.00","300.00","14"
"1083","2020-07-01","Баранка","Ветряк","Предохранитель","ГаЗ 1х60А, 1х90А (комплект)","1.000","шт.","50.00","50.00","18"
"1084","2019-06-15","СтройМир на Пугачёва","Стройматериалы","Линолеум","TARKETT, ширина 3,0м. (остаток - 12,0 кв.м.) (в избушку)","12.000","кв.м.","500.00","6000.00","66"
"1085","2018-03-18","AliExpress","Электрика","Удлинитель","электрический, 3 розетки, 10м.","10.000","шт.","100.00","1000.00","6"
"1086","2020-08-31","Минимакс Двина","Ветряк","Наконечник","алюминиевый ТА 16-8-5,4 ДПА","10.000","шт.","6.59","65.90","50"
"1087","2020-09-14","Мира Инструмент","Расходники","Щётки","для УШМ (1комплект)","2.000","шт.","100.00","200.00","53"
"1088","2020-09-14","Интерьер-Мебель","Стройматериалы","Цемент","ПЦ-500 50кг.","1.000","шт.","450.00","450.00","33"
"1089","2020-09-14","СтройМир на Пугачёва","Расходники","Уголок","крепёжный равносторонний 40 х 40 х 40 х 2,0мм.","40.000","шт.","6.86","274.40","66"
"1090","2020-09-14","Магазин Крепежа","Расходники","Шуруп","костыль 6,0*80мм.","10.000","шт.","7.50","75.00","42"
"1091","2020-09-14","Магазин Крепежа","Расходники","Зенковка","12,5мм.","1.000","шт.","80.00","80.00","42"
"1092","2020-08-31","МегаСтрой","Стройматериалы","Труба","профильная стальная 40*20*1,5мм.","4.000","м.","97.50","390.00","46"
"1093","2020-08-31","Мир Крепежа","Инструмент","Метчик","ручной М10 х 1,5мм. СибрТех (комплект 2шт.)","1.000","шт.","127.00","127.00","52"
"1094","2020-08-31","Мир Крепежа","Ветряк","Труба","алюминиевая круглая 20 х 1,5 х 200мм.","1.000","шт.","210.00","210.00","52"
"1095","2020-08-31","Мир Крепежа","Расходники","Шайба","DIN127 гроверная М6","30.000","шт.","0.20","6.00","52"
"1096","2020-08-31","Мир Крепежа","Расходники","Болт","М6 х 30мм. DIN 933","20.000","шт.","1.00","20.00","52"
"1097","2020-08-31","Мир Крепежа","Расходники","Болт","М6 х 25мм. DIN 933","20.000","шт.","0.90","18.00","52"
"1098","2020-08-31","Мир Крепежа","Расходники","Болт","М6 х 90мм. DIN 933","10.000","шт.","2.30","23.00","52"
"1099","2020-08-31","Мир Крепежа","Расходники","Болт","М6 х 80мм. DIN 933","10.000","шт.","2.50","25.00","52"
"1100","2020-08-31","Реал Маркет Коряжма","Авто","Жидкость","стеклоомывающая незамерзающая без метанола до -30град.С, 5л.","1.000","шт.","99.00","99.00","1"
"1101","2020-08-31","Реал Маркет Коряжма","Стройматериалы","Джут","межвенцовый 150 х 5мм. х 20м.","1.000","шт.","132.00","132.00","1"
"1102","2020-08-31","Реал Маркет Коряжма","Расходники","Круг","абразивный на ворсовой подложке под липучку Р220, диаметр 125мм.","1.000","шт.","145.00","145.00","1"
"1103","2020-08-31","Реал Маркет Коряжма","Расходники","Круг","абразивный на ворсовой подложке под липучку Р180, диаметр 125мм.","1.000","шт.","145.00","145.00","1"
"1104","2020-08-31","Реал Маркет Коряжма","Расходники","Диск","отрезной по металлу 125 х 1,2 х 22мм., Луга","10.000","шт.","27.00","270.00","1"
"1105","2020-08-16","Стройматериалы","Стройматериалы","Утеплитель","уплотнитель для дверей Ultima Е150, коричневый, самоклеящийся","8.000","м.","15.00","120.00","74"
"1106","2020-08-16","Стройматериалы","Стройматериалы","Утеплитель","уплотнитель для дверей Ultima Р100, коричневый, самоклеящийся","4.000","м.","16.00","64.00","74"
"1107","2020-10-05","Реал Маркет В-Устюг","Лакокрасочные","Грунт","эмаль 3в1 DALI зелёный мох, 0,75кг.","1.000","шт.","480.80","480.80","3"
"1108","2020-10-05","Реал Маркет В-Устюг","Сад","Средство","Алатар от вредителей от луковой и морковной мухи, 5мл.","1.000","шт.","20.00","20.00","3"
"1109","2020-10-05","Реал Маркет В-Устюг","Сад","Средство","от вредителей Дискор ВХ в ампулах (2 ампулы)","1.000","шт.","40.00","40.00","3"
"1110","2020-10-05","Реал Маркет В-Устюг","Сад","Тройник","PPR 32мм., белый","2.000","шт.","15.00","30.00","3"
"1111","2020-10-05","Реал Маркет В-Устюг","Сад","Муфта","ПП переходная 20-32мм., внутр./нар., белая","1.000","шт.","8.00","8.00","3"
"1112","2020-10-05","Реал Маркет В-Устюг","Сад","Угол","ПП 90*32мм., белый","2.000","шт.","14.00","28.00","3"
"1113","2020-10-05","Реал Маркет В-Устюг","Сад","Угол","ПП 13*32мм., белый","2.000","шт.","11.00","22.00","3"
"1114","2020-10-05","НТК №2 - Красавино","Бензин","Бензин","для косилки А-92","8.000","л.","43.59","348.72","56"
"1115","2020-10-07","19 Дюймов","Расходники","Петля","трансформер 139-79-52-190гр оц 2,0мм., для скрытого люка доступа, без пружины","2.000","шт.","945.00","1890.00","4"
"1116","2020-10-20","Минерал Групп","Сад","Средство","от тли и белокрылки для огурцов и томатов ИМИДОР, 10мл.","1.000","шт.","33.00","33.00","49"
"1117","2020-10-20","Минерал Групп","Сад","Средство","от колорадского жука , ампула в пакете, ЗУБР, 5мл.","1.000","шт.","16.00","16.00","49"
"1118","2020-10-20","Минерал Групп","Сад","Средство","от колорадского жука , ампула в пакете, ЗУБР, 1мл.","1.000","шт.","5.50","5.50","49"
"1119","2020-10-20","Минерал Групп","Сад","Средство","от болезней плодово-ягодных культур, ХОРУС, 2гр.","1.000","шт.","22.00","22.00","49"
"1120","2020-10-20","Минерал Групп","Сад","Средство","от грызунов, восковые брикеты грызунит-экстра, 50гр.","3.000","шт.","27.90","83.70","49"
"1121","2020-10-20","Минерал Групп","Химия","Средство","биологическое для дачных туалетов и септиков, BB-V600","1.000","л.","474.40","474.40","49"
